Date,Timestamp,Event,KeyCode,SequenceTime_ms,TimeSinceLastKey_ms,KeyOrder,KeyType,ExpectedKey1,ExpectedKey2,SequenceNumber,SequenceComposition,SequenceSpeed,SequenceValidity,SequenceType,SequenceWindowClosure,TargetFabInputRate,TargetRecognitionRate,StartPolicyReview,Trials,InterTrialIntervalSeconds,InputWindowSeconds,GameState,GameScenario,GamePolicy,CurrentRecognitionRate,FabAlarmFixationPoint,FabAlarmVariability,CurrentFabRate,CurrentFabAlarm,InputConfidence,InputValidity,InputType,Precision,ThreePrecision,InputNumber
2020-05-19,19:37:50.0631,KeyDown,Y,0.1375191,0.1375191,1,CorrectKey,Y,I,32,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,5,1.7,Paused,Constant,MeetDesignGoals,0.7222222,0,0,0.7222222,0,1,Accepted,KeySequence,0,NA,32,
2020-05-19,19:37:50.0881,KeyDown,I,0.1634191,0.0259,2,CorrectKey,Y,I,32,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,5,1.7,Paused,Constant,MeetDesignGoals,0.7222222,0,0,0.7222222,0,1,Accepted,KeySequence,0,NA,32,
2020-05-19,19:37:50.2491,KeyDown,U,0.3237129,0.1602937,3,CorrectKey,U,None,32,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,5,1.7,Paused,Constant,MeetDesignGoals,0.7222222,0,0,0.7222222,0,1,Accepted,KeySequence,0,NA,32,
2020-05-19,19:37:50.2521,KeySequenceStopped,NA,0.3306298,0.0069169,NA,NA,NA,NA,32,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,5,1.7,Paused,Constant,MeetDesignGoals,0.7222222,0,0,0.7222222,0,1,Accepted,KeySequence,0,NA,32,
2020-05-19,19:37:51.6811,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,5,1.7,Paused,Constant,MeetDesignGoals,0.7222222,0,0,0.7222222,0,1,Accepted,KeySequence,0,NA,32,
2020-05-19,19:37:51.6811,DecisionAcceptAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,5,1.7,Paused,Constant,MeetDesignGoals,0.7368421,0,0,0.7368421,0,1,Accepted,KeySequence,0,NA,32,
2020-05-19,19:37:51.6821,NewPolicyMeetDesignGoals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,5,1.7,Paused,Constant,MeetDesignGoals,0.7368421,0,0,0.7368421,0,1,Accepted,KeySequence,0,NA,32,
2020-05-19,19:37:51.6881,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,4.75,1.7,Running,Constant,MeetDesignGoals,0.7368421,0,0,0.7368421,0,1,Accepted,KeySequence,0,NA,32,
2020-05-19,19:37:51.6881,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,4.75,1.6,Running,Constant,MeetDesignGoals,0.7368421,0,0,0.7368421,0,1,Accepted,KeySequence,0,NA,32,
2020-05-19,19:37:51.6891,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,4.25,1.6,Running,Constant,MeetDesignGoals,0.7368421,0,0,0.7368421,0,1,Accepted,KeySequence,0,NA,32,
2020-05-19,19:37:51.6891,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,4.25,1.4,Running,Constant,MeetDesignGoals,0.7368421,0,0,0.7368421,0,1,Accepted,KeySequence,0,NA,32,
2020-05-19,19:37:55.9411,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,4.25,1.4,Running,Constant,MeetDesignGoals,0.7368421,0,0,0.7368421,0,1,Accepted,KeySequence,0,NA,32,
2020-05-19,19:37:55.8030,KeyDown,T,0,0,0,CorrectKey,T,None,33,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,4.25,1.4,Running,Constant,MeetDesignGoals,0.7368421,0,0,0.7368421,0,1,Accepted,KeySequence,0,NA,33,
2020-05-19,19:37:55.9841,KeyDown,Y,0.1821605,0.1821605,1,CorrectKey,Y,I,33,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,4.25,1.4,Running,Constant,MeetDesignGoals,0.7368421,0,0,0.7368421,0,1,Accepted,KeySequence,0,NA,33,
2020-05-19,19:37:55.9931,KeyDown,I,0.1887177,0.0065572,2,CorrectKey,Y,I,33,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,4.25,1.4,Running,Constant,MeetDesignGoals,0.7368421,0,0,0.7368421,0,1,Accepted,KeySequence,0,NA,33,
2020-05-19,19:37:56.1741,KeyDown,U,0.3712406,0.1825229,3,CorrectKey,U,None,33,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,4.25,1.4,Running,Constant,MeetDesignGoals,0.7368421,0,0,0.7368421,0,1,Accepted,KeySequence,0,NA,33,
2020-05-19,19:37:56.1771,KeySequenceStopped,NA,0.3779222,0.0066816,NA,NA,NA,NA,33,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,4.25,1.4,Running,Constant,MeetDesignGoals,0.7368421,0,0,0.7368421,0,1,Accepted,KeySequence,0,NA,33,
